"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","AUC","TSS","algoritmo","run","partition"
"1",0.14744098,0.08186721,-1e-04,0.26219508,0.09826066,0.08186721,0.891,0.69,"bioclim",1,1
"2",0.08464576,0.08464576,-1e-04,0.27108644,0.06769661,0.01684915,0.89375,0.73375,"bioclim",1,2
"3",0.09667419,0.09667419,0.03215806,0.22570645,0.06441613,0.0482871,0.933275862068966,0.698620689655172,"bioclim",1,3
