"group.all" "pa" "lon" "lat" "bio1" "bio2" "bio3"
"274" 2 0 -50.75 -28.4166666666667 161 100 54
"275" 3 0 -50.4166666666667 -27.0833333333333 150 114 56
"276" 2 0 -66.4166666666667 -15.75 249 110 63
"277" 1 0 -48.9166666666667 -25.5833333333333 177 91 51
"278" 2 0 -57.25 -16.25 262 121 65
"279" 3 0 -64.4166666666667 -10.75 257 113 74
"280" 2 0 -60.4166666666667 -12.75 215 128 70
"281" 1 0 -48.0833333333333 -8.75 265 121 74
"282" 3 0 -42.9166666666667 -10.25 257 141 78
"283" 3 0 -47.5833333333333 -6.25 249 120 71
"284" 2 0 -48.9166666666667 -9.91666666666667 263 121 72
"285" 2 0 -47.5833333333333 -5.41666666666667 265 117 75
"286" 3 0 -54.25 -30.25 191 109 50
"287" 3 0 -68.9166666666667 -10.25 250 112 72
"288" 3 0 -39.4166666666667 -12.75 229 68 62
"289" 2 0 -57.9166666666667 -10.5833333333333 243 132 69
"290" 2 0 -51.5833333333333 -23.25 197 124 65
"291" 2 0 -65.4166666666667 -9.08333333333333 261 106 76
"292" 3 0 -52.4166666666667 -14.4166666666667 249 137 70
"293" 1 0 -49.25 -8.41666666666667 262 128 76
"294" 1 0 -56.9166666666667 -21.4166666666667 233 116 61
"295" 2 0 -61.75 -11.9166666666667 236 130 70
"296" 1 0 -62.4166666666667 -3.91666666666667 265 87 84
"297" 2 0 -55.25 -31.0833333333333 183 119 49
"298" 2 0 -45.9166666666667 -8.41666666666667 255 121 73
"299" 1 0 -66.25 -10.25 264 109 72
"300" 3 0 -66.4166666666667 -8.25 260 107 78
