"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","AUC","TSS","algoritmo","run","partition"
"1",0.06808182,0.06808182,-1e-04,0.18171818,0.06808182,0.06808182,0.876190476190476,0.727142857142857,"bioclim",1,1
"2",0.31808182,0.06808182,-1e-04,0.18171818,0.06808182,0.09080909,0.938333333333333,0.784761904761905,"bioclim",1,2
"3",0.16656667,0.16656667,-1e-04,0.16656667,0.14275714,0.14275714,0.937608695652174,0.806086956521739,"bioclim",1,3
