"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","AUC","TSS","algoritmo","run","partition"
"1",0.19662131,0.08186721,-1e-04,0.26219508,0.13104754,0.08186721,0.892,0.65,"bioclim",1,1
"2",0.08464576,0.08464576,-1e-04,0.27108644,0.08464576,0.01684915,0.8871875,0.73375,"bioclim",1,2
"3",0.09667419,0.09667419,0.03215806,0.22570645,0.06441613,0.0482871,0.929655172413793,0.718620689655172,"bioclim",1,3
