"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","AUC","TSS","algoritmo","run","partition"
"1",0.19662131,0.19662131,-1e-04,0.2294082,0.14744098,0.09826066,0.864833333333333,0.633333333333333,"bioclim",1,1
"2",0.20328983,0.13549322,-1e-04,0.23718814,0.15244237,0.01684915,0.8646875,0.65375,"bioclim",1,2
"3",0.12893226,0.09667419,0.03215806,0.22570645,0.09667419,0.0482871,0.897413793103448,0.703103448275862,"bioclim",1,3
