"","kappa","spec_sens","no_omission","prevalence","equal_sens_spec","sensitivity","AUC","TSS","algoritmo","run","partition"
"1",0.14744098,0.14744098,-1e-04,0.26219508,0.09826066,0.08186721,0.900333333333333,0.676666666666667,"bioclim",1,1
"2",0.27108644,0.08464576,-1e-04,0.23718814,0.08464576,0.01684915,0.89296875,0.72375,"bioclim",1,2
"3",0.09667419,0.09667419,0.03215806,0.22570645,0.06441613,0.0482871,0.928620689655172,0.718620689655172,"bioclim",1,3
