"name","lon","lat"
"species_name",-48.636944,-24.594167
"species_name",-48.633611,-24.590556
"species_name",-48.636944,-24.594167
"species_name",-44.65,-22.82
"species_name",-45.409722,-23.620278
"species_name",-45.83,-23.63
"species_name",-40.6,-19.9167
"species_name",-46.529722,-23.66
"species_name",-46.3167,-23.7833
