"group.all" "pa" "lon" "lat" "bio1" "bio2" "bio3"
"179" 6 0 -41.75 -18.4166666666667 234 118 66
"180" 2 0 -44.5833333333333 -20.5833333333333 203 126 67
"181" 4 0 -48.9166666666667 -23.25 207 125 65
"182" 8 0 -44.0833333333333 -22.75 198 117 60
"183" 2 0 -42.25 -22.4166666666667 208 93 59
"184" 7 0 -46.25 -22.9166666666667 170 110 62
"185" 3 0 -42.5833333333333 -21.4166666666667 230 120 63
"186" 3 0 -41.4166666666667 -22.0833333333333 232 88 57
"187" 5 0 -49.25 -22.5833333333333 206 128 65
"188" 9 0 -44.5833333333333 -21.5833333333333 185 125 66
"189" 7 0 -45.4166666666667 -23.25 177 105 60
"190" 1 0 -43.25 -21.75 201 108 61
"191" 3 0 -40.5833333333333 -18.0833333333333 236 104 68
"192" 2 0 -48.5833333333333 -22.5833333333333 207 123 64
"193" 8 0 -50.9166666666667 -25.25 179 115 58
"194" 6 0 -41.75 -19.0833333333333 239 118 65
"195" 5 0 -41.75 -20.75 196 127 65
"196" 4 0 -39.9166666666667 -17.4166666666667 243 90 67
"197" 7 0 -40.75 -19.0833333333333 238 109 68
"198" 9 0 -44.75 -22.9166666666667 158 118 62
"199" 3 0 -44.25 -22.5833333333333 206 115 61
"200" 4 0 -48.5833333333333 -24.75 203 96 51
"201" 4 0 -41.5833333333333 -20.4166666666667 198 125 65
"202" 5 0 -41.4166666666667 -22.25 231 85 56
"203" 9 0 -47.9166666666667 -24.25 217 98 53
"204" 4 0 -48.9166666666667 -26.25 207 83 49
"205" 8 0 -49.0833333333333 -27.0833333333333 182 93 51
"206" 2 0 -49.5833333333333 -22.75 208 127 64
"207" 1 0 -49.4166666666667 -22.4166666666667 207 128 64
"208" 3 0 -42.5833333333333 -19.25 222 119 65
"209" 4 0 -50.0833333333333 -22.75 211 127 64
"210" 6 0 -43.0833333333333 -21.4166666666667 220 121 63
"211" 7 0 -42.5833333333333 -21.25 224 124 63
"212" 8 0 -46.4166666666667 -23.4166666666667 180 99 59
"213" 5 0 -45.75 -22.25 194 129 65
"214" 8 0 -41.4166666666667 -21.75 235 96 58
"215" 5 0 -41.0833333333333 -19.9166666666667 233 115 65
"216" 3 0 -40.25 -20.4166666666667 247 75 58
"217" 2 0 -42.5833333333333 -19.9166666666667 233 120 63
"218" 7 0 -48.9166666666667 -22.0833333333333 213 125 64
"219" 4 0 -41.0833333333333 -18.4166666666667 220 111 66
"220" 4 0 -43.25 -22.5833333333333 215 96 57
"221" 8 0 -45.25 -22.25 167 129 65
"222" 9 0 -42.0833333333333 -17.75 205 120 67
"223" 6 0 -40.4166666666667 -18.4166666666667 238 102 68
"224" 8 0 -47.0833333333333 -23.75 169 99 58
"225" 9 0 -45.9166666666667 -20.4166666666667 206 133 65
"226" 5 0 -42.75 -19.0833333333333 219 120 64
"227" 5 0 -42.25 -18.5833333333333 214 120 66
"228" 1 0 -42.0833333333333 -21.0833333333333 219 124 62
"229" 9 0 -50.5833333333333 -23.25 207 125 64
"230" 7 0 -45.5833333333333 -22.0833333333333 196 133 66
"231" 1 0 -43.4166666666667 -19.9166666666667 204 116 63
"232" 6 0 -39.4166666666667 -17.75 244 77 63
"233" 3 0 -49.75 -26.4166666666667 163 114 56
"234" 6 0 -46.25 -21.0833333333333 194 124 67
